codigo_depto;codigo_provincia;departamento;municipio;codigo;anno;pob_total;formal_rate;vacancy_rate;ruralidad;t_crea;altura;areakm2;gandina;gcaribe;gpacifica;gorinoquia;gamazonia;pruralpet;pmujerpet;pdependiente;salario_bas;pregimen_subsidiado;regimen_subsidiado;promleccri;prommatema;promglobal;vab;va_actividad_primaria;va_actividad_secundaria;va_actividad_terciaria;vabpc;pprimary;psecondary;pterciary;distancia_mercado;disbogota;dismdo;pgroup1;pgroup2;pgroup3;pgroup4;pgroup5;pgroup6;num_obser_freq;num_obser_freq_adj;informales_freq;informales_freq_adj;ocupados_freq;ocupados_freq_adj;informalidad;informalidad_adj;informalidad_adj_var;fharcsin_est;Low;Up;fh_benchmark;MERF_resultados;lisa_clusters;lisa_clusters_nombres
13;1331;Bolívar;Arjona;13052;2021;73980;3.128998829;0.170316302;21.97891322;251;62.0;566;0;1;0;0;0;28.1694559;46.98150791;75.30879549;909912.0;74.63638821;55216.0;47.1361084;43.95388031;218.6771698;637.9672993;81.7820026;57.86288705;498.3224096;0.86235104;12.81915275;9.06988291;78.11096434;29.32360077;650.7518311;111.2541351;18.11865751;38.54864739;16.11094395;17.45543946;39.26939419;17.27639561;454.0;931477.0;125.0;146180.0;170.0;198409.0;73.52941;73.67609;0.16158222;74.31008527;70.33258648;78.08903;74.1966709;76.22020798;3.0;LH
13;1331;Bolívar;Arroyohondo;13062;2011;8435;1.643943885;;42.6437463;14;25.0;162;0;1;0;0;0;50.74664012;42.5211548;72.06513958;1185352.0;68.67812685;5793.0;36.23943662;38.4084507;188.2112676;38.67631128;9.081954009;3.090980675;26.50337659;0.45852177;23.481955;7.991922117;68.52612289;53.56428528;654.2121582;87.11946106;16.60490968;40.64381658;17.02176934;16.37114404;42.45810056;17.48846247;;;;;;;;;;86.54713257;84.80588196;87.940632;65.7709121;87.78422033;1.0;HH
13;1331;Bolívar;Arroyohondo;13062;2016;8139;1.94024655;0.024573043;42.8922472;19;25.0;162;0;1;0;0;0;51.84888533;43.15845681;84.62593028;1840806.667;89.65474874;7297.0;44.44;39.97333333;215.5733333;54.51831851;7.027357764;7.128980108;40.36198064;0.669840503;12.88990188;13.07630225;74.03379587;53.56428528;654.2121582;87.11946106;18.41526045;35.87674248;15.99413059;17.40740741;38.86419753;16.86419753;;;;;;;;;;86.5091207;84.75355812;88.1206255;66.9317448;87.80737204;1.0;HH
13;1331;Bolívar;Arroyohondo;13062;2021;8602;2.378322871;0.058126017;43.9316438;24;25.0;162;0;1;0;0;0;53.46645169;42.40357187;83.16978337;1998002.375;94.08277145;8093.0;45.04301071;40.87096786;209.1397858;77.6435731;18.54115632;6.689156944;52.41325984;0.902622333;23.87983394;8.61521009;67.50495597;53.56428528;654.2121582;87.11946106;18.15455594;35.91695502;17.78546713;17.10803843;38.52823998;18.11577221;;;;;;;;;;91.61023463;90.28717078;92.978697;91.4704162;88.14310859;1.0;HH
13;1344;Bolívar;Barranco de Loba;13074;2011;14092;2.130050147;;63.42605734;80;25.0;416;0;1;0;0;0;69.26329484;39.90892828;107.3533022;1181359.5;108.4374113;15281.0;38.52406417;38.90374332;195.8128342;69.6377394;13.31837248;5.670938301;50.64842862;0.494165054;19.12522232;8.143484194;72.73129349;146.9792175;491.1604919;203.9517365;18.41640636;33.77699307;11.73434741;18.35339575;34.15069104;10.53648388;;;;;;;;;;95.28344537;94.29254334;96.1891141;72.4100143;93.26052211;1.0;HH
13;1344;Bolívar;Barranco de Loba;13074;2016;14519;2.720573042;0.034437633;61.98085268;85;25.0;416;0;1;0;0;0;68.55948309;40.54732041;100.5951686;1338535.667;97.14856395;14105.0;45.21118012;40.55279503;212.5652174;97.89318682;14.45062224;12.62783945;70.81472513;0.674241937;14.76162204;12.89961014;72.33876782;146.9792175;491.1604919;203.9517365;18.40581662;33.51285849;14.21839235;18.4856176;34.75747321;12.39424704;;;;;;;;;;89.41949011;87.80632431;90.8842659;69.1834854;86.24506475;1.0;HH
13;1344;Bolívar;Barranco de Loba;13074;2021;15793;2.588699635;0.063319192;61.28664598;90;25.0;416;0;1;0;0;0;68.49042356;40.15239926;97.19298246;1888289.458;96.27683151;15205.0;45.71578979;42.50526428;209.4263153;131.0465827;28.05840747;10.97530499;92.01287024;0.829776374;21.41101805;8.375117279;70.21386467;146.9792175;491.1604919;203.9517365;18.32136667;33.68408022;15.88264422;18.25016202;34.72456254;13.80427738;;;;;;;;;;92.70549778;91.34565953;93.7962947;92.5640077;88.55001701;1.0;HH
13;1331;Bolívar;Calamar;13140;2011;20880;1.943646232;;43.18007663;88;8.0;246;0;1;0;0;0;52.71742046;43.08171039;91.39093618;1261719.333;98.10344828;20484.0;35.98571429;37.87857143;188.9607143;100.9500469;7.269582196;9.219694487;84.46077026;0.483477236;7.201167722;9.13292739;83.66590489;58.31756592;653.9011841;85.65671539;18.53226728;35.83666476;13.91585761;17.50530172;37.10237131;15.13398882;;;;;;;;;;91.82017197;90.56976216;93.0427507;69.7781229;91.04635579;0.0;
13;1331;Bolívar;Calamar;13140;2016;21855;2.531838633;0.123541524;43.23038206;93;8.0;246;0;1;0;0;0;52.68022181;43.08837488;85.26877008;1491408.833;96.34408602;21056.0;44.71774194;40.96774194;213.7096774;158.8157107;15.16830934;20.89033779;122.7570636;0.72667907;9.550887171;13.15382319;77.29528964;58.31756592;653.9011841;85.65671539;18.21321458;36.39007543;15.35944742;17.20420199;37.90084777;17.0936233;;;;;;;;;;88.5890597;87.17141124;90.1341108;68.5409849;84.72314772;0.0;
13;1331;Bolívar;Calamar;13140;2021;24034;2.572744168;0.158109345;43.26787052;98;8.0;246;0;1;0;0;0;53.26392923;42.63884545;83.74145597;1677924.667;91.13755513;21904.0;42.45173645;38.61003876;196.8223877;201.5419233;29.17266152;17.52286158;154.8464002;0.838570039;14.4747361;8.694400298;76.8308636;58.31756592;653.9011841;85.65671539;17.92710141;36.30878585;17.31548062;16.82446586;37.36908253;18.91076665;;;;;;;;;;90.7258965;89.32578157;91.9651529;90.5874278;82.58671873;1.0;HH
13;1347;Bolívar;Cantagallo;13160;2011;7042;2.459055193;;47.51491054;17;64.0;870;0;1;0;0;0;56.21953137;40.94983488;80.51777095;687733.25;105.722806;7445.0;38.43055556;39.47222222;195.0694444;775.7286654;721.9718303;4.739563603;49.01727145;11.01574361;93.07014972;0.61098214;6.318868135;48.33362198;317.7793884;116.016243;17.88793103;40.00538793;11.98814655;19.63963964;40.78078078;9.51951952;61.0;17349.0;29.0;8297.0;36.0;9728.0;80.55555556;85.28988487;0.325542991;88.48168316;81.40524593;94.0343092;67.2410608;81.50244098;0.0;
13;1347;Bolívar;Cantagallo;13160;2016;7821;3.231683928;1.01010101;45.60797852;22;64.0;870;0;1;0;0;0;53.13215103;41.31864989;81.54797526;1071370.083;78.23807697;6119.0;49.33333333;47.125;237.2083333;407.2870813;312.7386254;13.72507958;80.82337625;5.207608762;76.78579553;3.36987845;19.84432602;48.33362198;317.7793884;116.016243;16.9508037;38.86994642;14.83195324;17.25437416;40.69986541;11.89771198;79.0;259912.0;25.0;4945.0;35.0;7132.0;71.42857;69.33539;0.825707801;73.72402675;64.59305203;80.3464913;57.0399711;72.91440341;0.0;
13;1347;Bolívar;Cantagallo;13160;2021;8852;4.579002862;7.591504745;45.30049706;27;64.0;870;0;1;0;0;0;53.21754342;40.43483694;79.44989488;2000381.667;67.79258925;6001.0;46.69149017;45.76595688;222.4361725;860.4812548;727.2420681;12.60711118;120.6320756;9.720755251;84.51573628;1.465123279;14.01914044;48.33362198;317.7793884;116.016243;16.48608455;39.15445082;16.50732951;16.9119421;40.82026538;12.66586248;60.0;226942.0;23.0;209749.0;30.0;276900.0;76.66666;75.74901;0.85191261;79.20234537;69.87188788;87.3540911;79.0814643;77.45570758;0.0;
13;1330;Bolívar;Cicuco;13188;2011;11514;3.14399861;;37.64981761;17;20.0;132;0;1;0;0;0;45.73643411;43.75193798;98.34915997;1259785.083;92.94771582;10702.0;41.86363636;41.45454545;202.8818182;100.5265897;49.26935949;6.572219267;44.6850109;0.873081376;49.0112712;6.537791931;44.45093686;81.92954254;538.7781982;196.9308014;18.2880715;34.92609144;13.25197662;18.08286517;35.07724719;13.46558989;;;;;;;;;;92.20734213;91.05824145;93.3080047;70.0723503;89.07438607;1.0;HH
13;1330;Bolívar;Cicuco;13188;2016;12740;2.522239665;0.266875981;35.57299843;22;20.0;132;0;1;0;0;0;43.24448953;44.98754957;94.654904;1617434.0;87.95133438;11205.0;48.18803419;44.90598291;234.3162393;102.6844917;21.8969271;11.64838748;69.13917717;0.80600072;21.32447337;11.34386243;67.3316642;81.92954254;538.7781982;196.9308014;17.46478873;35.10172144;14.10015649;18.37795276;36.34645669;14.2992126;;;;;;;;;;84.79702219;83.04977819;86.424224;65.6071013;85.07733732;1.0;HH
13;1330;Bolívar;Cicuco;13188;2021;14405;2.648385977;1.207913919;35.77924332;27;20.0;132;0;1;0;0;0;43.95719343;44.23076923;93.18598259;1975347.25;86.7754252;12500.0;46.63068008;43.42613602;218.5909119;146.435897;35.04080345;11.05929881;100.3357948;1.016562978;23.92910766;7.552314042;68.5185783;81.92954254;538.7781982;196.9308014;17.1797691;35.15667949;15.75041231;18.03899565;36.02188245;15.5702062;;;;;;;;;;89.15045153;87.54710851;90.6562976;89.0143873;86.56654771;1.0;HH
13;1352;Bolívar;Córdoba;13212;2011;15237;2.027411345;;71.47732493;102;20.0;573;0;1;0;0;0;77.96576167;37.67553832;88.15441565;1189276.083;104.1149833;15864.0;38.30653266;38.22110553;194.8643216;71.80905741;7.372638789;6.948922338;57.48749628;0.471280813;10.26700399;9.676944091;80.05605192;61.87801361;573.0268555;164.7375336;17.58513932;37.56037152;14.99690402;17.81625244;36.69366099;14.67467188;237.0;56620.0;84.0;19549.0;89.0;20661.0;94.38202247;94.6178791;0.05751375;94.66108852;91.6662692;96.9586493;71.9370584;90.89362646;1.0;HH
13;1352;Bolívar;Córdoba;13212;2016;15605;2.623624907;0.12816405;73.01505928;107;20.0;573;0;1;0;0;0;79.29264119;37.54199151;85.307085;1490681.583;91.16308875;14226.0;47.87804878;45.06097561;234.3353659;103.4740032;17.12946127;13.64680839;72.69773357;0.663082366;16.55436219;13.18863479;70.25700301;61.87801361;573.0268555;164.7375336;16.38926011;37.39521322;18.00510266;18.44317874;36.75074586;16.53105506;190.0;701938.0;73.0;20029.0;84.0;22897.0;86.90476;87.47434;0.154176808;87.96709597;83.59626852;91.926391;68.0597741;86.38278593;1.0;HH
13;1352;Bolívar;Córdoba;13212;2021;17028;3.331277895;0.305379375;76.02184637;112;20.0;573;0;1;0;0;0;82.0098344;36.55683038;82.76925954;1523415.333;85.60018793;14576.0;45.60988998;43.30769348;213.1483459;215.3266243;105.442434;11.95783065;97.9263597;1.264544423;48.96860028;5.553345149;45.47805457;61.87801361;573.0268555;164.7375336;15.93818985;37.52759382;20.30905077;17.84638554;36.79718876;18.41114458;233.0;756108.0;81.0;401641.0;92.0;460625.0;88.04348;87.19479;0.150925864;87.71837187;83.24762825;91.1537035;87.5844933;84.61213598;1.0;HH
13;1331;Bolívar;Clemencia;13222;2011;13566;1.628458401;;25.99882058;16;62.0;84;0;1;0;0;0;33.19079247;45.20971704;92.69993987;1206343.25;78.64514227;10669.0;35.72435897;36.30121795;184.9358974;69.70651856;18.12169435;7.171248337;44.41357588;0.513832512;25.99713014;10.28777292;63.71509694;28.01181984;694.1688232;71.47045135;19.49458484;35.29241877;11.71119134;19.18385785;36.75651257;11.39888571;;;;;;;;;;87.00812959;85.57389789;88.4831051;66.1212436;89.32031948;0.0;
13;1331;Bolívar;Clemencia;13222;2016;14143;1.894930354;0.169695256;18.88566782;21;62.0;84;0;1;0;0;0;25.17355085;46.77195418;83.25539969;1518603.167;76.75882062;10856.0;45.18548387;41.54032258;216.2096774;123.6314804;8.010521361;44.26752274;71.35343628;0.874153153;6.479354075;35.80602821;57.71461772;28.01181984;694.1688232;71.47045135;18.62001124;36.98707139;13.78583474;18.87007258;37.86822257;13.40543617;;;;;;;;;;79.71124266;77.74870897;81.6229751;61.672255;80.38242119;0.0;
13;1331;Bolívar;Clemencia;13222;2021;15698;2.051216716;0.242069053;16.67728373;26;62.0;84;0;1;0;0;0;22.59125803;46.60034467;83.01640004;1705696.333;71.26385527;11187.0;44.68067169;39.04201508;203.050415;197.9318762;41.33675444;34.67898394;121.9161379;1.260873208;20.88433416;17.5206665;61.59499934;28.01181984;694.1688232;71.47045135;18.50125945;36.71284635;15.22670025;18.76772364;37.12296984;14.53982985;;;;;;;;;;83.45134907;81.66791627;85.0772173;83.323983;84.56660424;0.0;
13;1352;Bolívar;El Carmen de Bolívar;13244;2011;69305;2.888800712;;30.4595628;154;155.0;900;0;1;0;0;0;37.97734094;44.77852768;92.15570559;566122.375;95.50537479;66190.0;40.48644491;40.65800416;200.9677755;422.3391992;133.686865;45.36921568;243.2831185;0.609392106;31.65390882;10.74236438;57.60372681;51.90921783;598.4279785;148.0001068;17.82895295;35.82765157;13.98987184;17.61293362;36.84257023;14.27645916;319.0;69802.0;125.0;28065.0;137.0;29885.0;91.24087591;93.90998829;0.032032761;93.73649702;90.74103075;96.1924179;71.2344213;90.06786625;1.0;HH
13;1352;Bolívar;El Carmen de Bolívar;13244;2016;69403;3.303411476;0.239182744;28.35324121;159;155.0;900;0;1;0;0;0;33.99610467;45.02498095;82.50892634;922607.1667;94.98868925;65925.0;46.72413793;43.07219828;225.5786638;522.1499853;100.5033148;70.12181795;351.5248525;0.752344978;19.24797811;13.4294398;67.32258209;51.90921783;598.4279785;148.0001068;18.00478402;37.51512593;15.7450401;17.62430613;37.77016653;16.40781859;294.0;849068.0;124.0;28260.0;141.0;32405.0;87.94326;87.20876;0.05286833;87.32584777;83.6499077;90.8770065;67.5636431;85.03440002;1.0;HH
13;1352;Bolívar;El Carmen de Bolívar;13244;2021;74331;4.2469943;0.314808088;27.58472239;164;155.0;900;0;1;0;0;0;33.5179056;44.39773494;82.01294829;997120.0833;92.05984044;68429.0;47.26025772;43.01992798;216.65065;613.13502;104.5409087;55.70148347;452.8926278;0.824871211;17.05022634;9.084701029;73.86507263;51.90921783;598.4279785;148.0001068;17.77077035;37.19378714;17.68216408;17.37534414;37.17567229;17.77580022;303.0;903334.0;114.0;426458.0;130.0;498033.0;87.69231;85.62846;0.094061386;86.02869468;81.92211187;89.1748758;85.897395;85.46811173;1.0;HH
13;1352;Bolívar;El Guamo;13248;2011;8175;1.950050968;;44.34250765;158;100.0;371;0;1;0;0;0;52.38345371;40.80105056;80.42430087;1162996.25;89.23547401;7295.0;36.93333333;39.68;191.6;45.70542833;14.64736504;3.763793473;27.29426982;0.559087808;32.04732036;8.234893776;59.71778586;73.72848511;630.40271;107.3736572;17.18061674;37.60723394;19.47600278;16.4422579;37.36406007;19.4976696;;;;;;;;;;92.39127616;91.13641641;93.4891503;70.2121297;92.76031813;1.0;HH
13;1352;Bolívar;El Guamo;13248;2016;8394;2.048089905;0.035739814;44.98451275;163;100.0;371;0;1;0;0;0;52.8282955;41.01342029;80.15080113;1501922.75;84.44126757;7088.0;48.42857143;44.44285714;230.8714286;82.72929007;20.94932372;10.8288453;50.95112105;0.985576484;25.32274083;13.08949381;61.58776536;73.72848511;630.40271;107.3736572;15.98639456;37.4829932;21.70068027;15.98895582;38.27811245;21.20983936;;;;;;;;;;87.56590915;85.69154715;89.0933892;67.7493776;87.640009;1.0;HH
13;1352;Bolívar;El Guamo;13248;2021;9221;2.533167046;0.021689622;46.63268626;168;100.0;371;0;1;0;0;0;54.94800403;40.23258414;79.36671829;1392962.75;78.71163648;7258.0;44.40697861;41.2441864;205.5465088;103.3751107;34.76056885;8.922536248;59.69200564;1.121083513;33.62566541;8.631222917;57.74311168;73.72848511;630.40271;107.3736572;15.51901336;37.12230216;24.06988695;15.42699725;38.03948577;22.86501377;;;;;;;;;;89.2225567;87.6726308;90.6301214;89.0863824;88.2367578;1.0;HH
13;1344;Bolívar;El Peñón;13268;2011;9217;1.651838993;;65.75892373;16;25.0;327;0;1;0;0;0;71.87087483;39.36157446;108.1821618;1294077.333;90.19203645;8313.0;34.73684211;38.89473684;189.4912281;42.20615472;11.36629559;3.954217487;26.88564164;0.457916401;26.93042203;9.36881721;63.70076076;166.7285461;494.5075378;177.7844238;18.49794239;31.99588477;14.34156379;18.13174202;33.87652054;13.49552444;;;;;;;;;;92.32180903;91.12180722;93.4737726;70.1593386;89.42614403;1.0;HH
13;1344;Bolívar;El Peñón;13268;2016;8027;2.963954985;0.037373863;63.47327769;21;25.0;327;0;1;0;0;0;69.93411322;39.70687105;103.7593985;1589856.25;87.15584901;6996.0;48.06153846;43.90769231;230.4615385;62.77430336;19.95128716;8.273396837;34.54961936;0.782039409;31.7825704;13.17959164;55.03783796;166.7285461;494.5075378;177.7844238;18.05588727;32.0754717;16.93336518;16.71875;34.27083333;16.66666667;;;;;;;;;;87.00056923;85.34404401;88.4907523;67.3119765;84.3941295;0.0;
13;1344;Bolívar;El Peñón;13268;2021;7895;3.061009077;0.050664978;63.31855605;26;25.0;327;0;1;0;0;0;70.27244665;39.10884445;100.8463542;1920071.75;82.01393287;6475.0;45.79729843;43.2297287;213.3108063;106.5196228;51.25919601;9.25417101;46.00625579;1.349203582;48.12183395;8.687761715;43.19040434;166.7285461;494.5075378;177.7844238;17.68543126;31.988403;19.20753805;16.26730564;34.34504792;18.31735889;;;;;;;;;;89.83501167;88.32716947;91.3617725;89.6979026;87.37439152;1.0;HH
13;1330;Bolívar;Hatillo de Loba;13300;2011;12980;1.624935799;;76.64869029;17;26.0;196;0;1;0;0;0;81.88577498;38.49170684;108.8672614;1189276.083;81.8798151;10628.0;37.26271186;38.70338983;192.279661;48.32879218;5.662681756;4.4746686;38.19144182;0.372332759;11.71699416;9.258804945;79.0242009;151.8613129;508.5575256;201.375412;19.53834698;31.70513775;14.02829486;18.75498803;32.17877095;13.31205108;;;;;;;;;;91.0813849;89.66124475;92.3152892;69.2166867;92.80714903;1.0;HH
13;1330;Bolívar;Hatillo de Loba;13300;2016;12410;1.993016385;;75.14101531;22;26.0;196;0;1;0;0;0;80.72530221;38.54105877;102.751911;1635218.458;85.97904915;10670.0;47.25694444;43.77083333;224.875;73.2620316;9.294067141;9.641499479;54.32646498;0.590346749;12.68606253;13.160295;74.15364247;151.8613129;508.5575256;201.375412;18.85750355;32.72842039;16.14328547;18.14589165;32.6691915;15.1160876;;;;;;;;;;87.81761232;86.24171674;89.4959071;67.9441193;;1.0;HH
13;1330;Bolívar;Hatillo de Loba;13300;2021;12899;2.571258754;0.007752539;75.30816342;27;26.0;196;0;1;0;0;0;81.2392292;38.0698731;98.96702424;1810013.167;89.63485542;11562.0;43.09489059;40.8394165;200.6934357;108.4688646;22.0722949;9.278438401;77.11813131;0.840909098;20.34896832;8.554010808;71.09702087;151.8613129;508.5575256;201.375412;18.49377467;33.02459763;18.19010021;17.58276572;32.94788532;16.85411057;;;;;;;;;;91.89852439;90.45445402;93.1886029;91.758266;88.37852934;1.0;HH
13;1351;Bolívar;Magangué;13430;2011;124937;4.079122544;;31.12848876;198;20.0;1102;0;1;0;0;0;38.87949614;46.24702735;85.41238888;533883.3333;98.61690292;123209.0;42.14411326;43.68126677;211.3718331;855.9677908;45.37513738;82.14127484;728.4513786;0.685119533;5.30103327;9.596304408;85.10266232;82.90977478;524.7661743;211.0359039;18.35153051;36.69168779;13.73237148;18.32336841;38.22272003;14.79909764;1134.0;140986.0;405.0;49313.0;446.0;55320.0;90.80717489;89.14135936;0.036804995;89.20044586;87.62092869;90.9457982;67.7872797;88.49280743;1.0;HH
13;1351;Bolívar;Magangué;13430;2016;129878;6.0065985;0.29951185;30.825082;203;20.0;1102;0;1;0;0;0;38.70506375;45.87117323;82.14549819;686534.5833;89.24683164;115912.0;51.25452017;48.50486787;248.4130737;1209.847233;63.61760997;163.6523916;982.5772313;0.931525919;5.258317599;13.52669884;81.21498356;82.90977478;524.7661743;211.0359039;18.11548076;36.96688351;15.23389588;17.66332157;38.71756098;16.62007973;967.0;1705832.0;338.0;47146.0;404.0;56040.0;83.66337;84.1292;0.035187919;84.12618503;81.91238497;86.3281744;65.0880774;81.24263737;1.0;HH
13;1351;Bolívar;Magangué;13430;2021;142069;5.192899225;0.623640625;31.58676418;208;20.0;1102;0;1;0;0;0;39.98496717;44.92681383;81.7659416;906128.0833;83.46718848;118581.0;48.23981094;45.308918;224.5126953;1721.813853;115.3364412;150.5417258;1455.935686;1.211956059;6.698542991;8.743205636;84.55825137;82.90977478;524.7661743;211.0359039;17.83200573;36.66568326;17.15626361;17.32451191;38.08260919;18.11025844;942.0;1869979.0;308.0;625192.0;357.0;718830.0;86.27451;86.97356;0.03152673;86.97589833;84.83969108;89.0693046;86.843153;85.46287558;1.0;HH
13;1331;Bolívar;Mahates;13433;2011;25666;1.952323437;;61.40419232;401;10.0;430;0;1;0;0;0;69.50460043;40.45562297;87.0771355;1194956.875;79.17478376;20321.0;36.28904429;38.52447552;190.6386946;132.8136098;39.16094745;12.61526821;81.03739411;0.517469063;29.48564346;9.498475521;61.01588102;43.5855751;648.3288574;99.52336121;18.51966314;36.0581009;15.28239203;17.49587361;38.21425764;15.18509785;406.0;60385.0;136.0;20668.0;143.0;21591.0;95.1048951;95.72507063;0.026814162;95.38458193;93.09802532;97.2596709;72.4868723;93.44802385;0.0;
13;1331;Bolívar;Mahates;13433;2016;26804;2.308113217;0.014923146;62.28921057;406;10.0;430;0;1;0;0;0;70.12962685;39.74224487;80.15200234;1429360.417;80.09998508;21470.0;44.45176471;39.42823529;209.5341176;263.5154546;105.4438445;34.67232162;123.3992885;0.983119887;40.01429238;13.15760462;46.828103;43.5855751;648.3288574;99.52336121;19.62911383;36.31166166;16.48464414;17.377099;38.23417673;17.17194742;346.0;783900.0;136.0;23187.0;152.0;25988.0;89.47369;89.22195;0.073070166;88.9020123;85.42424272;91.685783;68.783115;88.46548852;0.0;
13;1331;Bolívar;Mahates;13433;2021;29492;2.921413717;0.061033501;64.38017089;411;10.0;430;0;1;0;0;0;72.31940934;38.9251031;78.2753869;1143056.167;79.04855554;23313.0;43.58707809;39.19944;200.1039276;299.4946167;99.20179416;26.07866884;174.2141537;1.015511382;33.1230642;8.707558464;58.16937733;43.5855751;648.3288574;99.52336121;19.44057798;36.17684099;18.58553722;16.89691079;37.92433183;18.98646303;446.0;828425.0;152.0;274893.0;171.0;305364.0;88.88889;90.02142;0.077000516;89.97362029;87.33112008;92.4793891;89.8362997;89.63100849;1.0;HH
13;1330;Bolívar;Margarita;13440;2011;9875;1.853164557;;81.95443038;129;25.0;263;0;1;0;0;0;85.92832557;37.63919822;112.6466276;1211296.417;93.18481013;9202.0;38.42982456;40.14912281;196.9561404;35.71173904;4.503518777;2.854054371;28.35416589;0.361637864;12.61075181;7.991922117;79.39732608;135.4312286;516.7839966;218.4580536;16.23250389;31.41524106;20.52877138;15.19763264;32.17078842;21.11604312;;;;;;;;;;94.14250235;92.90783557;95.2932107;71.5429623;93.09944549;1.0;HH
13;1330;Bolívar;Margarita;13440;2016;10347;1.861248027;0.009664637;82.53600077;134;25.0;263;0;1;0;0;0;86.14686545;37.28122974;98.78757681;1711286.667;81.82081763;8466.0;48.0078125;42.609375;225.203125;66.56029562;16.20888972;8.703625431;41.64778046;0.643281102;24.35219011;13.07630225;62.57150765;135.4312286;516.7839966;218.4580536;16.25395643;32.99199404;22.30497114;16.01688103;34.00321543;21.98553055;;;;;;;;;;87.22580858;85.59123397;88.7611894;67.4862432;87.60743898;1.0;HH
13;1330;Bolívar;Margarita;13440;2021;11435;1.902783851;0.034980324;83.97026672;139;25.0;263;0;1;0;0;0;87.49897867;36.48990931;96.04790419;2244141.25;75.1027547;8588.0;46.52173996;43.06087112;211.2695618;121.3148868;47.9432801;9.970982978;63.40062373;1.060908499;39.51970064;8.219092677;52.26120668;135.4312286;516.7839966;218.4580536;15.93912025;33.03227965;24.83692925;15.39589443;33.87096774;24.23020528;;;;;;;;;;89.37825653;87.93747974;90.6651403;89.2418446;88.37828752;1.0;HH
13;1352;Bolívar;María La Baja;13442;2011;42545;2.938261449;;55.04759666;75;12.0;517;0;1;0;0;0;62.94226702;42.14429329;98.66808527;611983.3333;108.1960277;46032.0;39.19771863;41.19771863;198.2642586;226.4134171;48.13921981;24.51456545;153.7596319;0.532173974;21.26164625;10.82734661;67.91100714;48.72520447;631.2107544;125.1760101;19.3632714;33.58696667;12.33778359;18.87989395;35.50632012;13.16100933;624.0;77166.0;239.0;29349.0;255.0;31586.0;93.7254902;92.91774837;0.034315823;92.92813714;90.71713088;94.7137954;70.6201136;92.23318738;1.0;HH
13;1352;Bolívar;María La Baja;13442;2016;44730;2.563343021;0.049183993;55.45495193;80;12.0;517;0;1;0;0;0;63.40537944;41.9092219;90.65342356;1602502.833;99.45226917;44485.0;44.09771987;40.05863192;211.1091205;373.208766;80.6753689;49.46381056;243.0695865;0.834358967;21.61668649;13.25365722;65.12965629;48.72520447;631.2107544;125.1760101;19.40438034;34.28596866;14.13372507;18.16222043;36.84541453;15.16662176;542.0;998002.0;188.0;31980.0;218.0;37796.0;86.23853;84.61213;0.108712097;84.94135503;81.70708174;87.551656;65.718771;85.52824815;1.0;HH
13;1352;Bolívar;María La Baja;13442;2021;49402;2.778733655;0.168009392;56.58677786;85;12.0;517;0;1;0;0;0;64.9152723;41.22348929;88.65248227;1500302.708;94.9536456;46909.0;42.92442703;39.43761063;197.3690643;482.8477322;145.8275223;42.50966484;294.510545;0.977384989;30.20155477;8.803948328;60.9944969;48.72520447;631.2107544;125.1760101;19.19707443;34.28307346;15.9982318;17.81140387;36.52826495;16.71832939;522.0;967585.0;174.0;307111.0;190.0;326481.0;91.57895;94.06704;0.046609892;93.96837266;91.63239079;95.7685386;93.8249552;91.95544098;1.0;HH
13;1351;Bolívar;Montecristo;13458;2011;13492;0.941298547;;75.29647198;17;50.0;2089;0;1;0;0;0;77.33648957;37.59424864;112.3858001;1001772.25;78.6095464;10606.0;36.92537313;37.8358209;194.2686567;173.7212231;129.7593902;4.669218921;39.29261398;1.28758689;74.69403444;2.687765396;22.61820017;129.688797;394.3121948;176.0491791;17.28497985;35.55648187;10.05974712;16.36219222;33.34392375;9.308975377;;;;;;;;;;91.99493406;90.71971498;93.1769742;69.9109322;89.18884312;1.0;HH
13;1351;Bolívar;Montecristo;13458;2016;15415;1.14336685;0.025948751;75.14758352;22;50.0;2089;0;1;0;0;0;80.06632797;36.42393452;95.09365688;1200524.5;58.37171586;8998.0;44.5;47.0;237.5;105.1988126;28.32260596;12.26894787;64.60725882;0.682444454;26.92293311;11.6626296;61.41443729;129.688797;394.3121948;176.0491791;17.55053508;38.46611177;10.98692033;18.8579586;36.68807994;8.907922912;;;;;;;;;;80.80289136;78.9301393;82.6077285;62.516859;84.56677812;1.0;HH
13;1351;Bolívar;Montecristo;13458;2021;17854;2.36221575;0.005600986;76.72790411;27;50.0;2089;0;1;0;0;0;81.6855271;35.51518761;90.68187992;1337678.167;50.65531534;9044.0;45.0;43.82222366;213.6888885;248.0256276;145.182682;11.91109621;90.93184935;1.389188012;58.53535517;4.802365112;36.66227972;129.688797;394.3121948;176.0491791;17.12252161;39.41026945;12.39450941;18.40628507;37.26150393;9.926424741;;;;;;;;;;83.88274381;82.05515105;85.6192417;83.7547193;84.01480953;1.0;HH
